date,product_id,category_id,store_id,historical_sales,price,promotion_flag,holiday_flag,economic_index,target_demand,historical_sales_is_outlier,price_is_outlier,economic_index_is_outlier,target_demand_is_outlier,target_demand_log1p,economic_index_clipped,year,month,day,week,weekday,lag_1,lag_7,rolling_7,rolling_30,product_id_enc,store_id_enc,promo_count_last_7,promo_count_last_30,days_since_last_promo,promo_x_lag1,price_x_promo,holiday_count_last_7,holiday_count_last_30,days_since_last_holiday,holiday_x_lag1,holiday_x_promo,avg_hist_sales,std_hist_sales,cv_hist_sales,supplier_lead_days,supplier_reliability,demand_during_lead,safety_stock,reorder_point,current_stock,days_of_supply,suggested_order_qty,needs_reorder_flag,slow_moving,high_demand,volatile,critical_spare_flag,stockout_risk_score
2027-12-06,1000,5,9,23,14.47,1,0,115.61,24,0,0,0,0,3.2188758248682006,115.61,2027,12,6,49,0,18.0,0.0,0.0,0.0,0,8,1.0,1.0,0,18.0,14.47,1.0,1.0,2,0.0,0,22.444444444444443,4.530759073022728,0.2018655032534879,3,0.6,67.33,12.95,80.28,404,18.0,0,0,0,1,0,1,0.0
2027-12-10,1028,1,2,22,40.1,0,0,101.7,20,0,0,0,0,3.044522437723423,101.7,2027,12,10,49,4,31.0,0.0,0.0,0.0,28,1,1.0,1.0,1,0.0,0.0,0.0,0.0,999,0.0,0,21.1,2.884826203122507,0.1367216210010667,3,0.96,63.3,8.24,71.54,232,11.0,0,0,0,1,0,0,0.0
2027-12-10,1000,3,9,20,14.05,0,0,105.03,21,0,0,0,0,3.091042453358316,105.03,2027,12,10,49,4,24.0,0.0,0.0,0.0,0,8,1.0,1.0,1,0.0,0.0,1.0,1.0,3,0.0,0,22.444444444444443,4.530759073022728,0.2018655032534879,3,0.6,67.33,12.95,80.28,404,18.0,0,0,0,1,0,1,0.0
2027-12-10,1023,4,5,22,9.8,1,0,87.59,29,0,0,0,0,3.4011973816621555,87.59,2027,12,10,49,4,12.0,0.0,0.0,0.0,23,4,1.0,1.0,0,12.0,9.8,0.0,0.0,999,0.0,0,18.6,6.095535707019979,0.3277169734956978,30,0.91,558.0,55.09,613.09,130,6.99,484,1,1,0,1,0,0.071
2027-12-12,1035,5,4,31,22.2,0,0,99.92,24,0,0,0,0,3.2188758248682006,99.92,2027,12,12,49,6,18.0,0.0,0.0,0.0,35,3,1.0,1.0,3,0.0,0.0,2.0,2.0,1,0.0,0,23.333333333333332,4.092676385936225,0.17540041654012395,10,0.95,233.33,21.35,254.69,327,14.01,0,0,0,1,0,0,0.0
2027-12-13,1034,2,9,21,41.97,0,0,91.29,23,0,0,0,0,3.1780538303479458,91.29,2027,12,13,50,0,16.0,0.0,0.0,0.0,34,8,0.0,0.0,999,0.0,0.0,1.0,1.0,2,0.0,0,19.714285714285715,4.07080195679286,0.2064899543300726,21,0.78,414.0,30.78,444.78,315,15.98,130,1,1,0,0,0,0.064
2027-12-15,1008,4,10,19,16.8,1,0,98.3,29,0,0,0,0,3.4011973816621555,98.3,2027,12,15,50,2,13.0,17.0,20.857142857142858,0.0,8,9,4.0,4.0,0,13.0,16.8,0.0,0.0,999,0.0,0,21.307692307692307,5.281802334188198,0.24788242001605262,27,0.76,575.31,45.28,620.59,149,6.99,472,1,0,1,0,1,0.182
2027-12-16,1028,2,4,20,6.48,0,0,98.33,23,0,0,0,0,3.1780538303479458,98.33,2027,12,16,50,3,16.0,0.0,0.0,0.0,28,3,1.0,1.0,3,0.0,0.0,1.0,1.0,4,0.0,0,21.9,3.414023367751832,0.1558914779795357,3,0.96,65.7,9.76,75.46,110,5.02,0,0,0,1,0,0,0.0
2027-12-17,1001,3,7,20,35.87,0,0,88.28,16,0,0,0,0,2.833213344056216,88.28,2027,12,17,50,4,16.0,0.0,0.0,0.0,1,6,1.0,1.0,3,0.0,0.0,0.0,0.0,999,0.0,0,18.875,3.2705394924123103,0.17327361549204293,20,0.77,377.5,24.13,401.63,132,6.99,270,1,1,0,0,0,0.154
2027-12-17,1041,1,3,16,39.0,0,0,98.74,11,0,0,0,0,2.4849066497880004,98.74,2027,12,17,50,4,7.0,0.0,0.0,0.0,41,2,1.0,1.0,2,0.0,0.0,0.0,0.0,999,0.0,0,21.166666666666668,5.913261931173577,0.27936670540977526,28,0.77,592.67,51.63,644.3,233,11.01,412,1,0,1,1,1,0.147
2027-12-20,1001,1,10,22,26.43,0,0,94.32,25,0,0,0,0,3.258096538021482,94.32,2027,12,20,51,0,21.0,0.0,0.0,0.0,1,9,0.0,0.0,999,0.0,0.0,2.0,2.0,1,0.0,0,19.636363636363637,4.674884539167299,0.23807282375389022,20,0.77,392.73,34.5,427.22,275,14.0,153,1,1,0,0,0,0.082
2027-12-20,1025,5,6,16,39.86,0,1,100.45,24,0,0,0,0,3.2188758248682006,100.45,2027,12,20,51,0,40.0,0.0,0.0,0.0,25,5,1.0,1.0,5,0.0,0.0,2.0,2.0,0,40.0,0,21.5,4.831785782312151,0.2247342224331233,8,0.85,172.0,22.55,194.55,387,18.0,0,0,0,1,0,0,0.0
2027-12-21,1030,1,10,21,34.94,1,0,119.65,36,0,0,0,0,3.6109179126442243,119.65,2027,12,21,51,1,40.0,12.0,23.428571428571427,0.0,30,9,3.0,3.0,0,40.0,34.94,2.0,2.0,1,0.0,0,18.94736842105263,5.093281895579338,0.2688121000444651,9,0.9,170.53,25.21,195.74,322,16.99,0,0,1,0,1,0,0.0
2027-12-23,1026,1,1,17,17.14,1,0,100.32,33,0,0,0,0,3.5263605246161616,100.32,2027,12,23,51,3,24.0,0.0,0.0,0.0,26,0,1.0,1.0,0,24.0,17.14,0.0,0.0,999,0.0,0,21.0,4.407785320154717,0.2098945390549865,25,0.62,525.0,36.36,561.36,336,16.0,226,1,0,1,0,1,0.153
2027-12-26,1041,1,6,20,47.88,0,1,103.24,22,0,0,0,0,3.1354942159291497,103.24,2027,12,26,51,6,15.0,26.0,21.142857142857142,0.0,41,5,2.0,2.0,3,0.0,0.0,2.0,2.0,0,15.0,0,18.428571428571427,3.13084617990054,0.16989087797909908,28,0.77,516.0,27.34,543.34,332,18.02,212,1,1,0,0,0,0.089
2027-12-27,1027,2,8,17,30.66,0,0,87.21,19,0,0,0,0,2.995732273553991,87.21,2027,12,27,52,0,20.0,0.0,0.0,0.0,27,7,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.23076923076923,5.019193928541483,0.27531443489889995,14,0.79,255.23,30.99,286.22,182,9.98,105,1,1,0,1,0,0.076
2027-12-27,1000,2,5,23,42.61,0,1,90.58,19,0,0,0,0,2.995732273553991,90.58,2027,12,27,52,0,16.0,0.0,0.0,0.0,0,4,3.0,3.0,2,0.0,0.0,1.0,1.0,0,16.0,0,19.6,3.893013685508383,0.19862314721981544,3,0.6,58.8,11.13,69.93,274,13.98,0,0,1,0,0,0,0.0
2027-12-28,1010,4,7,17,39.02,0,0,94.88,14,0,0,0,0,2.70805020110221,94.88,2027,12,28,52,1,18.0,0.0,0.0,0.0,10,6,2.0,2.0,2,0.0,0.0,2.0,2.0,1,0.0,0,20.375,3.442382895611701,0.1689513077600835,5,0.7,101.88,12.7,114.58,285,13.99,0,0,0,1,0,1,0.0
2027-12-29,1034,2,10,14,48.16,0,0,90.57,15,0,0,0,0,2.772588722239781,90.57,2027,12,29,52,2,28.0,0.0,0.0,0.0,34,9,2.0,2.0,1,0.0,0.0,1.0,1.0,4,0.0,0,18.0,3.40587727318528,0.18921540406584889,21,0.78,378.0,25.75,403.75,234,13.0,170,1,1,0,0,0,0.092
2027-12-29,1015,3,1,19,47.32,1,0,75.66,34,0,0,0,0,3.5553480614894135,75.66,2027,12,29,52,2,13.0,23.0,17.0,0.0,15,0,1.0,1.0,0,13.0,47.32,0.0,1.0,8,0.0,0,19.0,4.803844614152615,0.25283392706066393,6,0.75,114.0,19.42,133.42,209,11.0,0,0,1,0,1,0,0.0
2027-12-31,1045,5,9,16,45.84,0,0,90.69,15,0,0,0,0,2.772588722239781,90.69,2027,12,31,52,4,38.0,0.0,0.0,0.0,45,8,1.0,1.0,1,0.0,0.0,1.0,1.0,4,0.0,0,21.6,5.777350411544878,0.267469926460411,12,0.65,259.2,33.02,292.22,108,5.0,185,1,0,1,1,1,0.221
2027-12-31,1017,2,8,25,48.83,0,0,97.93,20,0,0,0,0,3.044522437723423,97.93,2027,12,31,52,4,21.0,27.0,18.571428571428573,0.0,17,7,1.0,1.0,5,0.0,0.0,2.0,2.0,5,0.0,0,20.105263157894736,4.736322258674097,0.23557623799687916,12,0.69,241.26,27.07,268.33,402,19.99,0,0,0,0,0,0,0.0
2027-12-31,1004,1,5,28,10.07,1,0,109.94,42,0,0,0,0,3.7612001156935624,109.94,2027,12,31,52,4,21.0,0.0,0.0,0.0,4,4,1.0,1.0,0,21.0,10.07,1.0,1.0,1,0.0,0,20.333333333333332,5.033222956847167,0.24753555525477872,15,0.88,305.0,32.16,337.16,203,9.98,135,1,0,1,0,0,0.048
2028-01-02,1028,1,2,24,49.46,0,0,107.99,24,0,0,0,0,3.2188758248682006,107.99,2028,1,2,52,6,20.0,0.0,0.0,0.0,28,1,1.0,1.0,2,0.0,0.0,0.0,0.0,999,0.0,0,21.1,2.884826203122507,0.1367216210010667,3,0.96,63.3,8.24,71.54,232,11.0,0,0,0,1,0,0,0.0
2028-01-03,1017,3,7,20,15.78,0,1,102.6,27,0,0,0,0,3.332204510175204,102.6,2028,1,3,1,0,33.0,0.0,0.0,0.0,17,6,1.0,1.0,1,0.0,0.0,2.0,2.0,0,33.0,0,19.555555555555557,6.166666666666666,0.31534090909090906,12,0.69,234.67,35.25,269.91,137,7.01,133,1,1,0,1,0,0.153
2028-01-04,1045,1,7,24,9.85,0,0,101.07,24,0,0,0,0,3.2188758248682006,101.07,2028,1,4,1,1,32.0,0.0,0.0,0.0,45,6,3.0,3.0,1,0.0,0.0,2.0,2.0,3,0.0,0,21.933333333333334,4.905778905196061,0.223667731239942,12,0.65,263.2,28.04,291.24,241,10.99,51,1,0,1,0,1,0.06
2028-01-05,1024,2,2,22,24.07,0,0,80.24,22,0,0,0,0,3.1354942159291497,80.24,2028,1,5,1,2,18.0,0.0,0.0,0.0,24,1,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.8,2.936362072739365,0.14117125349708487,19,0.68,395.2,21.12,416.32,312,15.0,105,1,0,1,0,1,0.08
2028-01-06,1040,5,9,31,38.92,0,0,100.52,35,0,0,0,0,3.58351893845611,100.52,2028,1,6,1,3,32.0,0.0,0.0,0.0,40,8,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,20.454545454545453,4.546727094595328,0.22228443573577158,11,0.6,225.0,24.88,249.88,205,10.02,45,1,0,1,0,1,0.072
2028-01-06,1011,5,10,10,24.25,1,0,97.12,22,0,0,0,0,3.1354942159291497,97.12,2028,1,6,1,3,20.0,0.0,0.0,0.0,11,9,1.0,1.0,0,20.0,24.25,0.0,0.0,999,0.0,0,17.75,4.464142854857069,0.2515010059074405,22,0.87,390.5,34.55,425.05,355,20.0,71,1,1,0,1,0,0.021
2028-01-07,1023,4,2,15,21.2,0,1,114.85,19,0,0,0,0,2.995732273553991,114.85,2028,1,7,1,4,32.0,12.0,21.0,0.0,23,1,1.0,2.0,1,0.0,0.0,1.0,2.0,0,32.0,0,19.933333333333334,4.463609472591607,0.22392689661830803,30,0.91,598.0,40.34,638.34,319,16.0,320,1,0,0,0,0,0.045
2028-01-08,1048,3,9,16,27.3,1,0,84.12,25,0,0,0,0,3.258096538021482,84.12,2028,1,8,1,5,14.0,17.0,20.0,0.0,48,8,1.0,1.0,0,14.0,27.3,0.0,1.0,7,0.0,0,18.6875,6.030132668523969,0.3226826846032893,7,0.76,130.81,26.32,157.14,336,17.98,0,0,1,0,1,0,0.0
2028-01-10,1027,3,8,15,12.54,0,0,113.08,18,0,0,0,0,2.9444389791664403,113.08,2028,1,10,2,0,19.0,0.0,0.0,0.0,27,7,0.0,0.0,999,0.0,0.0,0.0,0.0,999,0.0,0,18.23076923076923,5.019193928541483,0.27531443489889995,14,0.79,255.23,30.99,286.22,182,9.98,105,1,1,0,1,0,0.076
2028-01-12,1030,4,10,16,29.1,0,0,97.44,16,0,0,0,0,2.833213344056216,97.44,2028,1,12,2,2,36.0,24.0,26.857142857142858,0.0,30,9,3.0,3.0,1,0.0,0.0,2.0,2.0,2,0.0,0,18.94736842105263,5.093281895579338,0.2688121000444651,9,0.9,170.53,25.21,195.74,322,16.99,0,0,1,0,1,0,0.0
2028-01-13,1036,5,4,24,33.87,0,0,92.54,20,0,0,0,0,3.044522437723423,92.54,2028,1,13,2,3,20.0,0.0,0.0,0.0,36,3,0.0,0.0,999,0.0,0.0,1.0,1.0,2,0.0,0,19.666666666666668,3.1224989991991996,0.15877113555250166,27,0.72,531.0,26.77,557.77,256,13.02,302,1,1,0,0,0,0.151
2028-01-13,1048,4,2,16,5.86,0,1,103.85,14,0,0,0,0,2.70805020110221,103.85,2028,1,13,2,3,22.0,0.0,0.0,0.0,48,1,1.0,1.0,1,0.0,0.0,2.0,2.0,0,22.0,0,17.23076923076923,4.342692063567755,0.2520312358320572,7,0.76,120.62,18.96,139.57,121,7.02,19,1,1,0,1,0,0.032
2028-01-14,1020,1,10,13,40.09,0,0,105.94,16,0,0,0,0,2.833213344056216,105.94,2028,1,14,2,4,19.0,0.0,0.0,0.0,20,9,1.0,1.0,1,0.0,0.0,0.0,0.0,999,0.0,0,21.266666666666666,4.636295729916082,0.21800763620295058,7,0.8,148.87,20.24,169.11,234,11.0,0,0,0,1,0,0,0.0
2028-01-14,1042,5,2,16,42.49,1,0,89.92,13,0,0,0,0,2.639057329615259,89.92,2028,1,14,2,4,24.0,0.0,0.0,0.0,42,1,1.0,1.0,0,24.0,42.49,1.0,1.0,2,0.0,0,19.0,4.551294949163998,0.23954183942968407,17,0.94,323.0,30.96,353.96,247,13.0,107,1,1,0,0,0,0.018
2028-01-14,1047,3,1,24,33.88,0,0,106.23,23,0,0,0,0,3.1780538303479458,106.23,2028,1,14,2,4,17.0,0.0,0.0,0.0,47,0,1.0,1.0,1,0.0,0.0,0.0,0.0,999,0.0,0,17.571428571428573,4.859943170351647,0.2765821316460287,18,0.99,316.29,34.02,350.31,193,10.98,158,1,1,0,1,0,0.004
2028-01-15,1036,1,10,27,6.24,0,0,100.83,27,0,0,0,0,3.332204510175204,100.83,2028,1,15,2,5,19.0,0.0,0.0,0.0,36,9,1.0,1.0,2,0.0,0.0,1.0,1.0,2,0.0,0,22.181818181818183,5.6536392141377725,0.2548771776865389,27,0.72,598.91,48.47,647.38,244,11.0,404,1,0,1,1,1,0.174
2028-01-16,1040,1,4,18,14.88,1,0,103.18,23,0,0,0,0,3.1780538303479458,103.18,2028,1,16,2,6,32.0,0.0,0.0,0.0,40,3,2.0,2.0,0,32.0,14.88,0.0,0.0,999,0.0,0,18.545454545454547,4.083225106790865,0.22017390281715446,11,0.6,204.0,22.35,226.35,167,9.0,60,1,1,0,0,0,0.105
2028-01-17,1013,5,1,15,13.98,0,0,98.68,17,0,0,0,0,2.8903717578961645,98.68,2028,1,17,3,0,16.0,34.0,22.857142857142858,0.0,13,0,1.0,2.0,6,0.0,0.0,0.0,0.0,999,0.0,0,21.818181818181817,4.963067058990301,0.22747390687038882,28,0.81,610.91,43.33,654.24,284,13.02,371,1,0,1,0,0,0.108
2028-01-21,1038,2,3,23,30.95,0,0,75.42,32,0,0,0,0,3.4965075614664802,75.42,2028,1,21,3,4,25.0,0.0,0.0,0.0,38,2,1.0,1.0,1,0.0,0.0,1.0,1.0,1,0.0,0,20.0,4.049691346263317,0.20248456731316583,5,0.66,100.0,14.94,114.94,280,14.0,0,0,0,0,0,0,0.0
2028-01-21,1023,4,7,24,30.47,0,0,99.55,26,0,0,0,0,3.295836866004329,99.55,2028,1,21,3,4,32.0,32.0,27.571428571428573,0.0,23,6,4.0,6.0,1,0.0,0.0,2.0,2.0,5,0.0,0,21.133333333333333,4.34028746030666,0.20537637824794924,30,0.91,634.0,39.23,673.23,359,16.99,315,1,0,1,0,0,0.042
2028-01-22,1028,1,2,18,33.94,1,0,101.63,28,0,0,0,0,3.367295829986474,101.63,2028,1,22,3,5,24.0,0.0,0.0,0.0,28,1,2.0,2.0,0,24.0,33.94,0.0,0.0,999,0.0,0,21.1,2.884826203122507,0.1367216210010667,3,0.96,63.3,8.24,71.54,232,11.0,0,0,0,1,0,0,0.0
2028-01-24,1024,1,4,22,47.86,0,0,106.94,19,0,0,0,0,2.995732273553991,106.94,2028,1,24,4,0,20.0,0.0,0.0,0.0,24,3,0.0,0.0,999,0.0,0.0,1.0,1.0,3,0.0,0,19.727272727272727,3.9519845417437827,0.20033101363678163,19,0.68,374.82,28.42,403.24,178,9.02,226,1,1,0,0,0,0.179
2028-01-26,1025,5,2,18,7.67,0,0,106.19,14,0,0,0,0,2.70805020110221,106.19,2028,1,26,4,2,30.0,0.0,0.0,0.0,25,1,1.0,1.0,2,0.0,0.0,0.0,0.0,999,0.0,0,19.428571428571427,3.59894164336975,0.18523964340873714,8,0.85,155.43,16.8,172.22,272,14.0,0,0,1,0,0,0,0.0
2028-01-27,1015,3,7,18,21.76,1,0,94.59,26,0,0,0,0,3.295836866004329,94.59,2028,1,27,4,3,28.0,0.0,0.0,0.0,15,6,4.0,4.0,0,28.0,21.76,1.0,1.0,2,0.0,0,18.928571428571427,4.999450519257641,0.264121914224932,6,0.75,113.57,20.21,133.78,170,8.98,0,0,1,0,1,0,0.0
2028-01-27,1034,4,8,19,41.97,0,0,96.28,20,0,0,0,0,3.044522437723423,96.28,2028,1,27,4,3,20.0,0.0,0.0,0.0,34,7,2.0,2.0,4,0.0,0.0,2.0,2.0,1,0.0,0,20.1,2.131770260709264,0.10605822192583401,21,0.78,422.1,16.12,438.22,382,19.0,57,1,0,0,0,0,0.028
2028-01-27,1013,2,10,22,22.4,0,0,88.56,20,0,0,0,0,3.044522437723423,88.56,2028,1,27,4,3,19.0,0.0,0.0,0.0,13,9,2.0,2.0,1,0.0,0.0,1.0,1.0,2,0.0,0,19.88888888888889,3.407508050043479,0.17132722039324755,28,0.81,556.89,29.75,586.64,358,18.0,229,1,0,0,0,0,0.074
2028-01-28,1027,4,1,23,27.16,1,0,92.71,36,0,0,0,0,3.6109179126442243,92.71,2028,1,28,4,4,41.0,0.0,0.0,0.0,27,0,2.0,2.0,0,41.0,27.16,0.0,0.0,999,0.0,0,22.166666666666668,5.339958006871544,0.2409003612122501,14,0.79,310.33,32.97,343.3,332,14.98,12,1,0,1,0,1,0.007
2028-01-29,1005,2,7,16,35.66,1,1,102.37,28,0,0,0,0,3.367295829986474,102.37,2028,1,29,4,5,32.0,0.0,0.0,0.0,5,6,1.0,1.0,0,32.0,35.66,2.0,2.0,0,32.0,1,17.375,4.340424600691241,0.24980861011172611,4,0.65,69.5,14.32,83.82,330,18.99,0,0,1,0,1,0,0.0
2028-01-30,1049,3,2,18,7.16,0,1,90.11,23,0,0,0,0,3.1780538303479458,90.11,2028,1,30,4,6,22.0,0.0,0.0,0.0,49,1,0.0,0.0,999,0.0,0.0,1.0,1.0,0,22.0,0,18.666666666666668,2.6583202716502514,0.14241001455269203,24,0.93,448.0,21.49,469.49,112,6.0,358,1,1,0,0,0,0.053
2028-02-01,1010,5,1,20,19.12,0,0,121.25,15,0,0,0,0,2.772588722239781,121.25,2028,2,1,5,1,41.0,0.0,0.0,0.0,10,0,1.0,1.0,1,0.0,0.0,0.0,0.0,999,0.0,0,20.833333333333332,3.3714487489307423,0.16182953994867563,5,0.7,104.17,12.44,116.61,333,15.98,0,0,0,1,0,1,0.0
2028-02-03,1015,1,4,18,48.55,0,0,91.92,19,0,0,0,0,2.995732273553991,91.92,2028,2,3,5,3,19.0,0.0,0.0,0.0,15,3,3.0,3.0,1,0.0,0.0,0.0,0.0,999,0.0,0,19.615384615384617,5.331329751860873,0.27179328146741705,6,0.75,117.69,21.55,139.24,353,18.0,0,0,1,0,1,0,0.0
2028-02-09,1032,3,9,26,9.58,0,0,84.59,22,0,0,0,0,3.1354942159291497,84.59,2028,2,9,6,2,28.0,0.0,0.0,0.0,32,8,0.0,0.0,999,0.0,0.0,1.0,1.0,1,0.0,0,21.0,4.6291004988627575,0.22043335708870274,15,0.84,315.0,29.58,344.58,378,18.0,0,0,0,1,0,0,0.0
2028-02-09,1010,5,3,18,7.02,0,0,96.05,14,0,0,0,0,2.70805020110221,96.05,2028,2,9,6,2,17.0,0.0,0.0,0.0,10,2,3.0,3.0,3,0.0,0.0,0.0,0.0,999,0.0,0,19.76923076923077,4.530523261792287,0.22917043736692502,5,0.7,98.85,16.72,115.56,198,10.02,0,0,0,0,0,0,0.0
2028-02-09,1044,5,3,19,48.55,0,0,89.95,17,0,0,0,0,2.8903717578961645,89.95,2028,2,9,6,2,21.0,0.0,0.0,0.0,44,2,1.0,1.0,1,0.0,0.0,0.0,0.0,999,0.0,0,24.083333333333332,3.2039275140289165,0.13303505248562975,23,0.88,553.92,25.35,579.27,193,8.01,387,1,0,1,0,0,0.08
2028-02-13,1016,2,7,15,18.12,0,0,115.62,11,0,0,0,0,2.4849066497880004,115.62,2028,2,13,6,6,28.0,0.0,0.0,0.0,16,6,0.0,0.0,999,0.0,0.0,1.0,1.0,2,0.0,0,20.11111111111111,5.063001770501821,0.2517514692514718,23,0.92,462.56,40.06,502.62,161,8.01,342,1,0,0,1,0,0.054
2028-02-14,1043,3,7,27,39.74,0,0,84.48,33,0,0,0,0,3.5263605246161616,84.48,2028,2,14,7,0,14.0,0.0,0.0,0.0,43,6,1.0,1.0,5,0.0,0.0,1.0,1.0,5,0.0,0,23.125,8.236460751699465,0.356171275749166,6,0.71,138.75,33.29,172.04,301,13.02,0,0,0,1,1,1,0.0
2028-02-16,1043,3,1,20,48.93,0,0,93.89,22,0,0,0,0,3.1354942159291497,93.89,2028,2,16,7,2,12.0,0.0,0.0,0.0,43,0,1.0,1.0,3,0.0,0.0,0.0,0.0,999,0.0,0,19.0,3.1304951684997047,0.16476290360524762,6,0.71,114.0,12.65,126.65,285,15.0,0,0,1,0,0,0,0.0
2028-02-17,1048,4,9,15,37.76,1,0,84.85,29,0,0,0,0,3.4011973816621555,84.85,2028,2,17,7,3,25.0,23.0,21.142857142857142,0.0,48,8,2.0,2.0,0,25.0,37.76,0.0,1.0,8,0.0,0,18.6875,6.030132668523969,0.3226826846032893,7,0.76,130.81,26.32,157.14,336,17.98,0,0,1,0,1,0,0.0
2028-02-19,1027,2,1,20,12.82,1,0,107.32,23,0,0,0,0,3.1780538303479458,107.32,2028,2,19,7,5,36.0,0.0,0.0,0.0,27,0,3.0,3.0,0,36.0,12.82,0.0,0.0,999,0.0,0,22.166666666666668,5.339958006871544,0.2409003612122501,14,0.79,310.33,32.97,343.3,332,14.98,12,1,0,1,0,1,0.007
2028-02-20,1012,4,9,20,18.87,0,0,74.76,14,0,0,0,0,2.70805020110221,74.76,2028,2,20,7,6,23.0,0.0,0.0,0.0,12,8,2.0,2.0,1,0.0,0.0,0.0,0.0,999,0.0,0,18.083333333333332,4.461111425588376,0.24669740602332035,11,0.64,198.92,24.41,223.33,108,5.97,116,1,1,0,0,0,0.186
2028-02-20,1022,2,8,28,41.59,1,0,110.87,34,0,0,0,0,3.5553480614894135,110.87,2028,2,20,7,6,18.0,0.0,0.0,0.0,22,7,1.0,1.0,0,18.0,41.59,0.0,0.0,999,0.0,0,18.714285714285715,5.023753102820164,0.26844482228810035,13,0.74,243.29,29.89,273.17,281,15.02,0,0,1,0,1,0,0.0
2028-02-21,1004,4,3,16,18.33,0,0,105.12,20,0,0,0,0,3.044522437723423,105.12,2028,2,21,8,0,24.0,0.0,0.0,0.0,4,2,2.0,2.0,2,0.0,0.0,0.0,0.0,999,0.0,0,23.0,4.566962103755938,0.19856356972851905,15,0.88,345.0,29.18,374.18,368,16.0,7,1,0,1,0,0,0.002
2028-02-21,1011,4,4,22,40.47,0,1,111.51,20,0,0,0,0,3.044522437723423,111.51,2028,2,21,8,0,18.0,30.0,25.0,0.0,11,3,3.0,4.0,1,0.0,0.0,2.0,2.0,0,18.0,0,19.142857142857142,4.22186875970533,0.22054538296968143,22,0.87,421.14,32.67,453.82,115,6.01,339,1,1,0,0,0,0.097
2028-02-22,1000,3,1,18,47.46,0,0,94.56,22,0,0,0,0,3.1354942159291497,94.56,2028,2,22,8,1,11.0,0.0,0.0,0.0,0,0,2.0,2.0,3,0.0,0.0,0.0,0.0,999,0.0,0,19.066666666666666,5.351457300408482,0.2806708374340113,3,0.6,57.2,15.29,72.49,191,10.02,0,0,1,0,1,0,0.0
2028-02-22,1001,2,10,15,14.85,0,1,114.91,16,0,0,0,0,2.833213344056216,114.91,2028,2,22,8,1,25.0,0.0,0.0,0.0,1,9,0.0,0.0,999,0.0,0.0,3.0,3.0,0,25.0,0,19.636363636363637,4.674884539167299,0.23807282375389022,20,0.77,392.73,34.5,427.22,275,14.0,153,1,1,0,0,0,0.082
2028-02-26,1023,4,9,16,16.72,1,0,111.85,22,0,0,0,0,3.1354942159291497,111.85,2028,2,26,8,5,24.0,0.0,0.0,0.0,23,8,2.0,2.0,0,24.0,16.72,1.0,1.0,5,0.0,0,17.428571428571427,5.487247954110521,0.31484209572765287,30,0.91,522.86,49.59,572.45,192,11.02,381,1,1,0,1,0,0.06
2028-02-29,1005,5,2,21,16.77,0,1,92.17,22,0,0,0,0,3.1354942159291497,92.17,2028,2,29,9,1,25.0,0.0,0.0,0.0,5,1,2.0,2.0,2,0.0,0.0,2.0,2.0,0,25.0,0,19.76923076923077,3.218536058361683,0.16280532590934582,4,0.65,79.08,10.62,89.7,356,18.01,0,0,0,0,0,0,0.0
2028-03-03,1030,5,10,12,36.44,1,0,104.3,15,0,0,0,0,2.772588722239781,104.3,2028,3,3,9,4,16.0,27.0,25.714285714285715,0.0,30,9,4.0,4.0,0,16.0,36.44,1.0,2.0,3,0.0,0,18.94736842105263,5.093281895579338,0.2688121000444651,9,0.9,170.53,25.21,195.74,322,16.99,0,0,1,0,1,0,0.0
2028-03-03,1041,3,1,19,25.88,0,0,102.58,21,0,0,0,0,3.091042453358316,102.58,2028,3,3,9,4,34.0,0.0,0.0,0.0,41,0,2.0,2.0,1,0.0,0.0,0.0,0.0,999,0.0,0,20.6,2.6331223544175333,0.12782147351541423,28,0.77,576.8,22.99,599.79,350,16.99,250,1,0,1,0,1,0.096
2028-03-05,1013,4,9,25,37.37,0,0,80.01,19,0,0,0,0,2.995732273553991,80.01,2028,3,5,9,6,21.0,0.0,0.0,0.0,13,8,1.0,1.0,2,0.0,0.0,1.0,1.0,1,0.0,0,21.0,4.546060565661952,0.21647907455533102,28,0.81,588.0,39.69,627.69,105,5.0,523,1,0,1,0,0,0.158
2028-03-05,1021,2,9,22,17.93,0,0,101.7,16,0,0,0,0,2.833213344056216,101.7,2028,3,5,9,6,26.0,0.0,0.0,0.0,21,8,2.0,2.0,1,0.0,0.0,1.0,1.0,2,0.0,0,18.125,4.823676724538776,0.26613388825041523,24,0.97,435.0,38.99,473.99,236,13.02,238,1,1,0,1,0,0.015
2028-03-06,1027,4,4,12,45.53,0,0,102.6,7,0,0,0,0,2.0794415416798357,102.6,2028,3,6,10,0,20.0,0.0,0.0,0.0,27,3,1.0,1.0,4,0.0,0.0,0.0,0.0,999,0.0,0,21.181818181818183,4.915652180905029,0.23206941626590266,14,0.79,296.55,30.35,326.89,127,6.0,200,1,0,1,0,1,0.128
